NP,1961,35.53334146,46.454629999999995
NL,1961,73.65268293,159.46102000000002
NC,1961,59.03902439,106.54446
NZ,1961,70.98536585,149.69488
NU,1961,47.64565854,80.46000000000001
NG,1961,35.08514634,48.777879999999996
NI,1961,37.42929268,54.63154
CQ,1961,,
NO,1961,73.5504878,160.23817
MU,1961,43.49102439,74.4288
PK,1961,46.2187561,81.97253
PS,1961,,
PM,1961,61.3975122,121.11467999999999
PP,1961,42.44909756,53.382419999999996
PA,1961,64.01826829,131.655
PE,1961,48.23292683,88.74346
RP,1961,58.12226829,109.25688
PL,1961,67.77804878,141.60356000000002
PO,1961,63.25236585,134.0448
RQ,1961,68.94317073,141.51358
QA,1961,61.98392683,126.87020000000001
RO,1961,66.41587805,141.21382
RS,1961,66.59702439,134.68032
RW,1961,42.5487561,67.93366
WS,1961,50.4695122,73.19527
SM,1961,,
TP,1961,51.03109756,91.81542999999999
SA,1961,46.17439024,79.83857
SG,1961,38.3632439,56.67317
RI,1961,,129.26748
SE,1961,,120.59805
SL,1961,30.54043902,39.78051
SN,1961,66.08719512,128.3286
NN,1961,,
LO,1961,70.25085366,149.90337
SI,1961,68.97804878,137.6702
BP,1961,49.88170732,84.77884
SO,1961,37.36229268,54.495729999999995
SF,1961,52.56873171,92.22533
OD,1961,32.14865854,41.5989
SP,1961,69.4804878,147.86592000000002
CE,1961,60.11192683,118.3912
SC,1961,,
ST,1961,58.06190244,109.43665
RN,1961,,
VC,1961,58.80763415,123.55007
SU,1961,48.61153659,84.70031
NS,1961,60.047,113.30136999999999
WZ,1961,44.53487805,69.67661
SW,1961,73.47439024,160.63064
SZ,1961,71.64487805,152.37847
SY,1961,52.59504878,95.85158
TI,1961,56.56260976,113.84016
TZ,1961,43.90729268,71.62290999999999
TH,1961,55.23273171,100.80915
TT,1961,34.23756098,43.236959999999996
TO,1961,40.9164878,64.49378999999999
TN,1961,61.73270732,112.15778
TD,1961,63.2537561,120.92114000000001
TS,1961,42.6455122,66.38356
TU,1961,46.1044878,84.65123
TX,1961,54.87119512,100.72794999999999
TK,1961,,
TV,1961,,
UG,1961,44.56002439,73.85664
UP,1961,68.76385366,144.07799999999997
AE,1961,53.33404878,100.3934
UK,1961,70.87804878,148.83859999999999
US,1961,70.27073171,142.47685
UY,1961,68.11278049,140.1332
UZ,1961,59.05673171,114.68949
NH,1961,47.08809756,77.16447
VE,1961,59.86256098,111.90843
